"CODIGO","TIPOCODIGO","TIPOPRODUCTO","NOMBRE","DENOMINACIONCOMUN","CONCENTRACION","FORMAFARMACEUTICA","FORMAFARMACEUTICASIMP","LABORATORIO","PAIS","PRESENTACION","UNIDADENVASE","SITUACION","NUMREGISTROSANITARIO"
"7707221291165","GTIN_13","DISPOSITIVO MEDICO","CANULA NASAL PARA OXIGENO ADULTO","CANULAS NASALES","","INSUMO MEDICO","DISPOSITIVO MEDICO","PROSEMEDIC","COLOMBIA","BOLSA","1","ACTIVO","DM8302E"
"7750038000819","GTIN_13","DISPOSITIVO MEDICO","3-WAY STOPCOCK WITH EXTENSION TUBE","LLAVE DE 3 VIAS","50 cm","INSUMO MEDICO","DISPOSITIVO MEDICO","CONTINENTAL","CHINA","SOBRE","1","ACTIVO","DM3523E"
"7750936006401","GTIN_13","PRODUCTO FARMACEUTICO","INDOMET","ACIDO MICOFENOLICO","500 mg","TABLETA RECUBIERTA","TABLETA","AC FARMA","PERÚ","CAJA TAB","50","ACTIVO","EN05037"
"7750974000263","GTIN_13","PRODUCTO FARMACEUTICO","DESPEJ 5","DESLORATADINA","5 mg","TABLETA RECUBIERTA","TABLETA","FARMEDIC","PERÚ","CAJA TAB","100","ACTIVO","EN02473"
"7751439001726","GTIN_13","PRODUCTO FARMACEUTICO","TANSTON","ACIDO MEFENAMICO","500 mg","TABLETA","TABLETA","PFIZER","BRASIL","CAJA TAB","100","ACTIVO","EE06196"
"7751946002230","GTIN_13","PRODUCTO FARMACEUTICO","DUTARIDE","DUTASTERIDA","0.5 mg","CAPSULA BLANDA","CAPSULA","SHERFARMA","INDIA","CAJA CAPS","30","ACTIVO","EE04972"
"7755969000228","GTIN_13","DISPOSITIVO MEDICO","STERILE HYPODERMIC SYRINGES FOR SINGLE USE","JERINGA CON AGUJA PARA USO MEDICO","10 mL 21G x 1 1/2","INSUMO MEDICO","DISPOSITIVO MEDICO","IMPORTACIONES QUIROZ","CHINA","CAJA","100","ACTIVO","DM13531E"
"7755969000761","GTIN_13","DISPOSITIVO MEDICO","THREE-WAY STOPCPCK","LLAVE DE 3 VIAS","","INSUMO MEDICO","DISPOSITIVO MEDICO","IMPORTACIONES QUIROZ","CHINA","CAJA","50","ACTIVO","DM2369E"
"7758112002018","GTIN_13","PRODUCTO FARMACEUTICO","KOTICO","OLANZAPINA","10 mg","COMPRIMIDO","TABLETA","EUROFARMA","BRASIL","CAJA COMP","30","ACTIVO","EE06644"
"7758713002295","GTIN_13","PRODUCTO FARMACEUTICO","SERETIDE EVOHALER","FLUTICASONA + SALMETEROL","250 mcg + 25 mcg/Dosis","SUSPENSION PARA INHALACION","AEROSOL","GSK","ESPAÑA","FRASCO X 120 DOSIS","1","ACTIVO","EE07139"
"5702191025200","GTIN_13","PRODUCTO FARMACEUTICO","ICADEN","ISOCONAZOL","1%","CREMA","CREMA","BIOPAS","ITALIA","TUBO X 20 G","1","ACTIVO","E16346 , EE08194"
"7707236120320","GTIN_13","PRODUCTO FARMACEUTICO","AMPICILINA + SULBACTAM","AMPICILINA + SULBACTAM","1 g + 0.5 g","POLVO PARA SOLUCION INYECTABLE","INYECTABLE","VITALIS","COLOMBIA","VIAL","10","ACTIVO","EE01027"
"7707236123284","GTIN_13","PRODUCTO FARMACEUTICO","OXACILINA","OXACILINA","1 g","POLVO PARA SOLUCION INYECTABLE","INYECTABLE","VITALIS","COLOMBIA","VIAL","10","ACTIVO","EE00002"
"7707236123291","GTIN_13","PRODUCTO FARMACEUTICO","CEFEPIMA","CEFEPIMA","1 g","POLVO PARA SOLUCION INYECTABLE","INYECTABLE","VITALIS","COLOMBIA","VIAL","10","ACTIVO","EE00012"
"7707236126322","GTIN_13","PRODUCTO FARMACEUTICO","GENTAMICINA","GENTAMICINA","160 mn/2 mL","SOLUCION INYECTABLE","INYECTABLE","VITALIS","COLOMBIA","AMPOLLA X 2 ML","10","ACTIVO","EE00300"
"7707236127725","GTIN_13","PRODUCTO FARMACEUTICO","GENTAMICINA","GENTAMICINA","160 mg/2 mL","SOLUCION INYECTABLE","INYECTABLE","VITALIS","COLOMBIA","AMPOLLA X 2 ML","10","ACTIVO","EE00300"
"7730698003382","GTIN_13","PRODUCTO FARMACEUTICO","CHELTIN","HIERRO GLICINATO QUELATO","30 mg/mL (6 mg Fe)","SUSPENSION ORAL","LIQUIDO ORAL","MEGA LABS","URUGUAY","FRASCO GOTERO X 30 ML","1","ACTIVO","DE3060 , E16589"
"7730969300493","GTIN_13","PRODUCTO FARMACEUTICO","AST","DROSPIRENONA + ETINILESTRADIOL","3 mg + 0.02 mg","COMPRIMIDO RECUBIERTO","TABLETA","MEGA LABS","URUGUAY","CAJA COMP","28","ACTIVO","EE04777"
"7730969300578","GTIN_13","PRODUCTO FARMACEUTICO","CEUMID 1000","LEVETIRACETAM","1000 mg","COMPRIMIDO RECUBIERTO","TABLETA","MEGA LABS","URUGUAY","CAJA COMP","30","ACTIVO","EE04512"
"7730969302442","GTIN_13","PRODUCTO FARMACEUTICO","ATURAL 300","RANITIDINA","300 mg","COMPRIMIDO RECUBIERTO","TABLETA","MEGA LABS","URUGUAY","CAJA COMP","100","ACTIVO","EE05366"
"7730979091237","GTIN_13","PRODUCTO FARMACEUTICO","SUPRACALM","PARACETAMOL","1 g","COMPRIMIDO","TABLETA","TECNOFARMA","PARAGUAY","CAJA COMP","10","ACTIVO","EE08648"
"7750038001663","GTIN_13","DISPOSITIVO MEDICO","WOUND PLASTER VENDIBAND","VENDAJES PARA USO GENERAL","","INSUMO MEDICO","DISPOSITIVO MEDICO","CONTINENTAL","CHINA","CAJA","110","ACTIVO","DM14034E"
"7750215998441","GTIN_13","PRODUCTO FARMACEUTICO","PORTIL","CLOTRIMAZOL + DEXAMETASONA + GENTAMICINA","1 g + 0.04 g + 0.1 g","CREMA","CREMA","PORTUGAL","PERÚ","TUBO X 20 G","1","ACTIVO","EN03218"
"7750304003704","GTIN_13","PRODUCTO FARMACEUTICO","GLIBEMET","GLIBENCLAMIDA + METFORMINA","2.5 mg + 500 mg","TABLETA RECUBIERTA","TABLETA","FARMINDUSTRIA","PERÚ","CAJA TAB","30","ACTIVO","EN01409"
"7750304003711","GTIN_13","PRODUCTO FARMACEUTICO","GLIBEMET","GLIBENCLAMIDA + METFORMINA","5 mg + 500 mg","TABLETA","TABLETA","FARMINDUSTRIA","PERÚ","CAJA TAB","30","ACTIVO","EN01439"
"7750304007078","GTIN_13","PRODUCTO FARMACEUTICO","BETACAR","CARVEDILOL","25 mg","COMPRIMIDO","TABLETA","FARMINDUSTRIA","CHILE","CAJA COMP","30","ACTIVO","EE01196"
"7750304007801","GTIN_13","PRODUCTO FARMACEUTICO","VALNOC","ESZOPICLONA","3 mg","COMPRIMIDO RECUBIERTO","TABLETA","FARMINDUSTRIA","CHILE","CAJA COMP","15","ACTIVO","E21242"
"7750304009638","GTIN_13","PRODUCTO FARMACEUTICO","METILCREM","ACEPONATO DE METILPREDNISOLONA","0.1%","EMULSION TOPICA","SOLUCION TOPICA","FARMINDUSTRIA","PERÚ","TUBO X 30 G","1","ACTIVO","EN02330"
"7750304009874","GTIN_13","PRODUCTO FARMACEUTICO","CEFRADINA","CEFRADINA","250 mg/5 mL","POLVO PARA SUSPENSION ORAL","LIQUIDO ORAL","FARMINDUSTRIA","PERÚ","FRASCO X 60 ML","1","ACTIVO","EN05494"
"3337875586269","GTIN_13","COSMETICO","CICAPLAST GEL B5","PRODUCTO DERMATOLOGICO","","GEL","GEL","LA ROCHE-POSAY","FRANCIA","TUBO X 40 ML","1","ACTIVO","NSOC32830-17PE"
"7750961000191","GTIN_13","PRODUCTO FARMACEUTICO","NUVARING","ETINILESTRADIOL + ETONOGESTREL","0.015 mg + 0.12 mg/dia","ANILLO VAGINAL","ANILLO","MSD","HOLANDA","SOBRE","1","ACTIVO","EE02934"
"7750961000641","GTIN_13","PRODUCTO FARMACEUTICO","VARIVAX","VACUNA CONTRA LA VARICELA","1350 UFP","POLVO PARA SUSPENSION INYECTABLE","INYECTABLE","MSD","ESTADOS UNIDOS","VIAL + SOLVENTE X 0.7 ML + JERINGA","1","ACTIVO","BE00985"
"7750972000401","GTIN_13","PRODUCTO FARMACEUTICO","ESMERON","BROMURO DE ROCURONIO","50 mg/5 mL","SOLUCION INYECTABLE","INYECTABLE","MSD","ALEMANIA","VIAL X 5 ML","10","ACTIVO","EE01010 , EE02340"
"7751257021234","GTIN_13","PRODUCTO FARMACEUTICO","VESOMNI","SOLIFENACINA + TAMSULOSINA","6 mg + 4 mg","COMPRIMIDO DE LIBERACION PROLONGADA","TABLETA","QUIMICA SUIZA","ESTADOS UNIDOS","CAJA COMP","30","ACTIVO","EE01988"
"7751299000747","GTIN_13","PRODUCTO FARMACEUTICO","ETODOLO","LEFLUNOMIDA","20 mg","TABLETA","TABLETA","CAFERMA","PERÚ","CAJA TAB","30","ACTIVO","EN03988"
"7751299001171","GTIN_13","PRODUCTO FARMACEUTICO","AUROVAS","ROSUVASTATINA","10 mg","TABLETA RECUBIERTA","TABLETA","CAFERMA","INDIA","CAJA TAB","30","ACTIVO","EE04439"
"7751384127717","GTIN_13","PRODUCTO FARMACEUTICO","TRI AERO OM","DIAZEPAM + METOCLOPRAMIDA + SIMETICONA","2.5 mg + 5 mg + 100 mg","CAPSULA","CAPSULA","OM PHARMA","PERÚ","CAJA CAPS","100","ACTIVO","EN07624"
"7751940000362","GTIN_13","PRODUCTO FARMACEUTICO","OSEO DURAN","CARBONATO DE CALCIO + COLECALCIFEROL (VITAMINA D3)","500 mg Ca + 200 UI","GRANULOS EFERVESCENTES","GRANULOS","DEUTSCHE PHARMA","PERÚ","SOBRE","30","ACTIVO","DN0163"
"7751946002551","GTIN_13","PRODUCTO FARMACEUTICO","AKAMYCINA","AMIKACINA","500 mg/2 mL","SOLUCION INYECTABLE","INYECTABLE","SHERFARMA","CHINA","AMPOLLA X 2 ML","10","ACTIVO","EE02395"
"7754662001853","GTIN_13","PRODUCTO FARMACEUTICO","CALBON","CARBONATO DE CALCIO","1250 mg","TABLETA RECUBIERTA","TABLETA","OQ PHARMA","CHINA","CAJA TAB","100","ACTIVO","DE2547"
"7756281000040","GTIN_13","PRODUCTO FARMACEUTICO","VENLAVITAE XR","VENLAFAXINA","75 mg","CAPSULA DE LIBERACION PROLONGADA","CAPSULA","GALENICUM","GRECIA","CAJA CAPS","10","ACTIVO","EE01556"
"7757310001748","GTIN_13","PRODUCTO FARMACEUTICO","OSTEOVIT 400","CITRATO DE CALCIO + COLECALCIFEROL (VITAMINA D3)","315 mg Ca + 400 UI","TABLETA","TABLETA","HERSIL","PERÚ","CAJA TAB","100","ACTIVO","DN0151"
"7758824000043","GTIN_13","PRODUCTO FARMACEUTICO","XELJANZ XR","TOFACITINIB","11 mg","TABLETA DE LIBERACION PROLONGADA","TABLETA","PFIZER","PUERTO RICO","FRASCO TAB","30","ACTIVO","EE05466"
"7759307004701","GTIN_13","PRODUCTO FARMACEUTICO","SINCOL COMPLEX","CLONIXINATO DE LISINA + PARGEVERINA","125 mg + 10 mg","TABLETA","TABLETA","MEDIFARMA","PERÚ","CAJA TAB","100","ACTIVO","EN08114 , N21865"
"7759307006675","GTIN_13","PRODUCTO FARMACEUTICO","LEVOCERT D","LEVOCETIRIZINA + PSEUDOEFEDRINA","2.5 mg + 30 mg/5 mL","JARABE","LIQUIDO ORAL","MEDIFARMA","PERÚ","FRASCO X 60 ML","1","ACTIVO","EN07749"
"7759307008181","GTIN_13","PRODUCTO FARMACEUTICO","SOLUTRES","MEDROXIPROGESTERONA","150 mg/mL","SUSPENSION INYECTABLE","INYECTABLE","MEDIFARMA","PERÚ","AMPOLLA X 1 ML","1","ACTIVO","EN00341"
"7759307009805","GTIN_13","PRODUCTO FARMACEUTICO","MACRODANTINA","NITROFURANTOINA","50 mg","CAPSULA","CAPSULA","MEDIFARMA","PERÚ","CAJA CAPS","40","ACTIVO","EN05130"
"7759307011150","GTIN_13","PRODUCTO FARMACEUTICO","CLOPAM","CLONAZEPAM","2 mg","TABLETA","TABLETA","MEDIFARMA","PERÚ","CAJA TAB","100","ACTIVO","EN04625"
"7757398184531","GTIN_13","PRODUCTO FARMACEUTICO","ZALAIN","SERTACONAZOL","2%","CREMA","CREMA","FERQUIM","ESPAÑA","TUBO X 15 G","1","ACTIVO","EN01622"
"7758713001298","GTIN_13","PRODUCTO FARMACEUTICO","INFANRIX HEXA","VACUNA HEXAVALENTE (ANTIDIFTERICA, ANTITETANICA, ANTIPERTUSICA, ANTIHEPATITIS B, ANTIPOLIOMIELITICA Y ANTI HAEMOPHILUS INFLUENZAE TIPO B)","","POLVO Y SUSPENSION PARA SUSPENSION INYECTABLE","INYECTABLE","GSK","FRANCIA","VIAL + JERINGA PRELLENADA X 0.5 ML + AGUJJA","1","ACTIVO","BE01071"
"7501287691132","GTIN_13","PRODUCTO FARMACEUTICO","ZITROMAX","AZITROMICINA","500 mg","TABLETA RECUBIERTA","TABLETA","PFIZER","MÉXICO","CAJA TAB","3","ACTIVO","EE00626"
"7705959880569","GTIN_13","PRODUCTO FARMACEUTICO","ESCITALOPRAM","ESCITALOPRAM","10 mg","COMPRIMIDO RECUBIERTO","TABLETA","SANOFI AVENTIS","COLOMBIA","CAJA COMP","28","ACTIVO","EE01133"
"7798008272101","GTIN_13","PRODUCTO FARMACEUTICO","OPDIVO","NIVOLUMAB","10 mg/mL","SOLUCION INYECTABLE","INYECTABLE","BMS","ESTADOS UNIDOS","VIAL X 4 ML","1","ACTIVO","BE01028"
"7750577002244","GTIN_13","PRODUCTO FARMACEUTICO","METAMIZOL SODICO","METAMIZOL DE SODIO","1 g/2 mL","SOLUCION INYECTABLE","INYECTABLE","LUSA","PERÚ","AMPOLLA X 2 ML","25","ACTIVO","EN08009"
"7753658003291","GTIN_13","PRODUCTO FARMACEUTICO","PARADOLO","PARACETAMOL","500 mg","TABLETA","TABLETA","VITA PHARMA","PERÚ","CAJA TAB","100","ACTIVO","EN06678"
"7754662000078","GTIN_13","PRODUCTO FARMACEUTICO","METAPRED","METILPREDNISOLONA","125 mg","POLVO PARA SOLUCION INYECTABLE","INYECTABLE","OQ PHARMA","INDIA","VIAL","1","ACTIVO","EE05854"
"7755807000014","GTIN_13","COSMETICO","SOINSDERMA SPF 70","PRODUCTO DERMATOLOGICO","","CREMA","CREMA","LA COOPER","PERÚ","TUBO X 60 G","1","ACTIVO","NSOC10029-12PE"
"7757686305082","GTIN_13","PRODUCTO FARMACEUTICO","TINTURA DE YODO","IODURO DE POTASIO + YODO RESUBLIMADO","","SOLUCION TOPICA","SOLUCION TOPICA","ERZA","PERÚ","FRASCO X 30 ML","1","ACTIVO","GN0071"
"7758112002025","GTIN_13","PRODUCTO FARMACEUTICO","ETORICOXIB","ETORICOXIB","90 mg","TABLETA RECUBIERTA","TABLETA","EUROFARMA","PERÚ","CAJA TAB","14","ACTIVO","EN06364"
"7758112002032","GTIN_13","PRODUCTO FARMACEUTICO","ETORICOXIB","ETORICOXIB","120 mg","TABLETA RECUBIERTA","TABLETA","EUROFARMA","PERÚ","CAJA TAB","7","ACTIVO","EN06361"
"7758713000994","GTIN_13","PRODUCTO FARMACEUTICO","REVOLADE","ELTROMBOPAG","25 mg","TABLETA RECUBIERTA","TABLETA","NOVARTIS PHARMA","REINO UNIDO","CAJA TAB","28","ACTIVO","EE01838"
"7758713001250","GTIN_13","PRODUCTO FARMACEUTICO","CERVARIX","VACUNA CONTRA EL VIRUS DEL PAPILOMA (TIPO 16 Y 18)","","SUSPENSION INYECTABLE","INYECTABLE","GSK","BÉLGICA","JERINGA PRELLENADA + AGUJAS","1","ACTIVO","BE01080"
"7758713001359","GTIN_13","PRODUCTO FARMACEUTICO","VARILRIX","VACUNA CONTRA LA VARICELA","","POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE","INYECTABLE","GSK","ESTADOS UNIDOS","VIAL + JERINGA PRELLENADA","1","ACTIVO","BE01136"
"6930197833218","GTIN_13","DISPOSITIVO MEDICO","LLAVE DE TRIPLE VIA","LLAVE DE 3 VIAS","","INSUMO MEDICO","DISPOSITIVO MEDICO","SIGMA","CHINA","BOLSA","1","ACTIVO","DM1697E"
"736085409642","GTIN_12","PRODUCTO FARMACEUTICO","PONTI OFTENO","TETRACAINA","0.5%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FRASCO X 10 ML","1","ACTIVO","EE03253"
"736085410693","GTIN_12","PRODUCTO FARMACEUTICO","METICEL OFTENO","HIPROMELOSA","0.5%","SOLUCION OFTALMICA","COLIRIO","LABOFTA","MÉXICO","FRASCO GOTERO X 10 ML","1","ACTIVO","EE04116"
"7800062002072","GTIN_13","PRODUCTO FARMACEUTICO","CLORURO DE SODIO","CLORURO DE SODIO","20%","SOLUCION INYECTABLE","INYECTABLE","FRESENIUS KABI","CHILE","AMPOLLA X 20 ML","100","ACTIVO","EE08150 , EG891"
"7800062002584","GTIN_13","PRODUCTO FARMACEUTICO","GLUCONATO DE CALCIO","GLUCONATO DE CALCIO","10%","SOLUCION INYECTABLE","INYECTABLE","FRESENIUS KABI","CHILE","AMPOLLA X 10 ML","1","ACTIVO","EE03262"
"7800062002812","GTIN_13","PRODUCTO FARMACEUTICO","CLORURO DE SODIO","CLORURO DE SODIO","0.9%","SOLUCION INYECTABLE","INYECTABLE","FRESENIUS KABI","CHILE","AMPOLLA X 5 ML","1","ACTIVO","EE00062"
"7800062002980","GTIN_13","PRODUCTO FARMACEUTICO","CLORFENAMINA MALEATO","CLORFENAMINA","10 mg/mL","SOLUCION INYECTABLE","INYECTABLE","FRESENIUS KABI","CHILE","AMPOLLA X 1 ML","1","ACTIVO","EE08146 , EG893"
"7800062003383","GTIN_13","PRODUCTO FARMACEUTICO","FUROSEMIDA","FUROSEMIDA","20 mg/2 mL","SOLUCION INYECTABLE","INYECTABLE","FRESENIUS KABI","CHILE","AMPOLLA X 2 ML","1","ACTIVO","EE01830"
"7800062003420","GTIN_13","PRODUCTO FARMACEUTICO","SULFATO DE MAGNESIO","SULFATO DE MAGNESIO","20%","SOLUCION INYECTABLE","INYECTABLE","FRESENIUS KABI","CHILE","AMPOLLA X 10 ML","1","ACTIVO","EE04125"
"7897337714679","GTIN_13","PRODUCTO FARMACEUTICO","JANUMET","METFORMINA + SITAGLIPTINA","500 mg + 50 mg","COMPRIMIDO RECUBIERTO","TABLETA","MSD","PUERTO RICO","CAJA COMP","28","ACTIVO","E23082 , EE08558"
"8710428022387","GTIN_13","PRODUCTO FARMACEUTICO","GLUCERNA","SUPLEMENTO DIETETICO/NUTRICIONAL","","POLVO PARA SOLUCION ORAL","LIQUIDO ORAL","ABBOTT","HOLANDA","LATA X 400 G","1","ACTIVO","DE1525"
"8711141548550","GTIN_13","PRODUCTO FARMACEUTICO","CANCIDAS","CASPOFUNGINA","70 mg","POLVO PARA INFUSION","INYECTABLE","MSD","FRANCIA","VIAL","1","ACTIVO","E22801"
"8711141912412","GTIN_13","PRODUCTO FARMACEUTICO","ZOSTAVAX","VACUNA CONTRA EL HERPES ZOSTER (VIVO ATENUADO)",">= 19400 UFP","POLVO PARA SUSPENSION INYECTABLE","INYECTABLE","MSD","ESTADOS UNIDOS","VIAL + JERINGA PRELLENADA CON SOLVENTE","1","ACTIVO","BE00890"
"884521070403","GTIN_12","DISPOSITIVO MEDICO","PROTACK AUTO SUTURETM FIXATION DEVICE","DISPOSITIVOS DE SUTURA PARA ENDOSCOPIA","5mm","INSUMO MEDICO","DISPOSITIVO MEDICO","COVIDIEN","ESTADOS UNIDOS","DISPOSITVO","1","ACTIVO","DM13195E"
"8901127017716","GTIN_13","PRODUCTO FARMACEUTICO","MAXGALIN 75","PREGABALINA","75 mg","CAPSULA","CAPSULA","SUN PHARMA","INDIA","CAJA CAPS","60","ACTIVO","EE01876"
"8901296016305","GTIN_13","PRODUCTO FARMACEUTICO","VFAX MR","VENLAFAXINA","75 mg","CAPSULA DE LIBERACION MODIFICADA","CAPSULA","SUN PHARMA","INDIA","CAJA CAPS","10","ACTIVO","E20234"
"8904092903749","GTIN_13","PRODUCTO FARMACEUTICO","LYORTAM","ERTAPENEM","1 g","POLVO PARA SOLUCION INYECTABLE","INYECTABLE","OQ PHARMA","INDIA","VIAL","1","ACTIVO","EE02474"
"8904112520963","GTIN_13","PRODUCTO FARMACEUTICO","BONACOXIB","ETORICOXIB","90 mg","TABLETA RECUBIERTA","TABLETA","BONAPHARM","INDIA","CAJA TAB","14","ACTIVO","EE04915"
"8904180900445","GTIN_13","PRODUCTO FARMACEUTICO","BONCHECK","LEVOTIROXINA DE SODIO","125 mcg","TABLETA","TABLETA","BONAPHARM","INDIA","CAJA TAB","50","ACTIVO","EE02784"
"8904180901121","GTIN_13","PRODUCTO FARMACEUTICO","DOBESIUM","LEVOTIROXINA DE SODIO","75 mcg","TABLETA","TABLETA","BONAPHARM","INDIA","CAJA TAB","50","ACTIVO","EE04744"
"8904240100594","GTIN_13","PRODUCTO FARMACEUTICO","NIRZOLID","LINEZOLID","2 mg/mL","SOLUCION INYECTABLE PARA INFUSION","INYECTABLE","GP PHARM","INDIA","FRASCO X 300 ML","1","ACTIVO","EE02043"
"7386492808274","GTIN_13","DISPOSITIVO MEDICO","STERILE & NON STERILE TONGUE DEPRESSORS","BAJA LENGUAS","","INSUMO MEDICO","DISPOSITIVO MEDICO","CORPCAS","CHINA","CAJA","100","ACTIVO","DM14095E"
"742832781107","GTIN_12","PRODUCTO FARMACEUTICO","NILUT","PRODUCTO NATURAL","","CAPSULA BLANDA","CAPSULA","INTIHUATANA","ESTADOS UNIDOS","FRASCO CAPS","60","ACTIVO","PNE1381"
"7441026002396","GTIN_13","PRODUCTO FARMACEUTICO","REVOLADE","ELTROMBOPAG","50 mg","TABLETA RECUBIERTA","TABLETA","NOVARTIS PHARMA","REINO UNIDO","CAJA TAB","28","ACTIVO","EE01819"
"7441033695529","GTIN_13","PRODUCTO FARMACEUTICO","SINGULAIR","MONTELUKAST","4 mg","GRANULOS ORAL","GRANULOS","MSD","ESTADOS UNIDOS","SOBRE","30","ACTIVO","E21637 , E23331"
"7501033959516","GTIN_13","PRODUCTO FARMACEUTICO","BETASERC","BETAHISTINA","24 mg","TABLETA","TABLETA","FARMINDUSTRIA","FRANCIA","CAJA TAB","20","ACTIVO","EE04074"
"7501098605014","GTIN_13","PRODUCTO FARMACEUTICO","INDERAL","PROPRANOLOL","40 mg","TABLETA","TABLETA","ASTRAZENECA","MÉXICO","CAJA TAB","50","ACTIVO","EE03512"
"7612797160701","GTIN_13","PRODUCTO FARMACEUTICO","EXFORGE","AMLODIPINO + VALSARTAN","5 mg + 160 mg","COMPRIMIDO RECUBIERTO","TABLETA","NOVARTIS PHARMA","ESPAÑA","CAJA COMP","28","ACTIVO","EE04312"
"7612797238257","GTIN_13","PRODUCTO FARMACEUTICO","EXFORGE","AMLODIPINO + VALSARTAN","5 mg + 160 mg","COMPRIMIDO RECUBIERTO","TABLETA","NOVARTIS PHARMA","ESPAÑA","CAJA COMP","28","ACTIVO","EE04312"
"7640149610864","GTIN_13","PRODUCTO FARMACEUTICO","ROACCUTAN","ISOTRETINOINA","20 mg","CAPSULA BLANDA","CAPSULA","ROCHE FARMA","ALEMANIA","CAJA CAPS","30","ACTIVO","EE02295"
"768455107063","GTIN_12","DISPOSITIVO MEDICO","DUODERM HYDROACTIVE GEL","COMPRESAS DE GEL","","INSUMO MEDICO","DISPOSITIVO MEDICO","CONVATEC","REINO UNIDO","TUBO X 30 G","1","ACTIVO","DM9316E"
"7702207705025","GTIN_13","PRODUCTO FARMACEUTICO","PREGOBIN","PREGABALINA","75 mg","CAPSULA","CAPSULA","FARMINDUSTRIA","COLOMBIA","CAJA CAPS","20","ACTIVO","EE04157"
"7702207705063","GTIN_13","PRODUCTO FARMACEUTICO","BRIA","BROMURO DE IPRATROPIO","0.060 g/100 mL","SOLUCION PARA PULVERIZACION NASAL","SPRAY NASAL","FARMINDUSTRIA","COLOMBIA","FRASCO X 15 ML","1","ACTIVO","EE05837"
"7702605150991","GTIN_13","PRODUCTO FARMACEUTICO","FLUOXETINA","FLUOXETINA","20 mg","CAPSULA","CAPSULA","SANOFI AVENTIS","COLOMBIA","CAJA CAPS","10","ACTIVO","EE01264"
"7703202009170","GTIN_13","PRODUCTO FARMACEUTICO","MUCOSOLVAN PEDIATRICO","AMBROXOL","15 mg/5 mL","JARABE","LIQUIDO ORAL","SANOFI AVENTIS","COLOMBIA","FRASCO X 120 ML","1","ACTIVO","EE03165"
"7703202009194","GTIN_13","PRODUCTO FARMACEUTICO","MUCOSOLVAN COMPOSITUM PEDIATRICO","AMBROXOL + CLENBUTEROL","7.5 mg + 0.005 mg/5 mL","JARABE","LIQUIDO ORAL","SANOFI AVENTIS","COLOMBIA","FRASCO X 120 ML","1","ACTIVO","EE04585"
"7705959882310","GTIN_13","PRODUCTO FARMACEUTICO","ESOMEPRAZOL","ESOMEPRAZOL","20 mg","COMPRIMIDO","TABLETA","SANOFI AVENTIS","COLOMBIA","CAJA COMP","10","ACTIVO","EE05027"
"7707236123499","GTIN_13","PRODUCTO FARMACEUTICO","BENZATINA BENCILPENICILINA","BENZATINA BENCILPENICILINA","1200000 UI","POLVO PARA SUSPENSION INYECTABLE","INYECTABLE","VITALIS","COLOMBIA","VIAL","1","ACTIVO","EE03663"
"7730979097086","GTIN_13","PRODUCTO FARMACEUTICO","GESLUTIN-PNM","PROGESTERONA","100 mg","CAPSULA BLANDA","CAPSULA","TECNOFARMA","ESTADOS UNIDOS","CAJA CAPS","20","ACTIVO","EE06639"
"4048846013088","GTIN_13","PRODUCTO FARMACEUTICO","JARDIANCE DUO","EMPAGLIFLOZINA + METFORMINA","12.5 mg + 1000 mg","COMPRIMIDO RECUBIERTO","TABLETA","BOEHRINGER","ALEMANIA","FRASCO COMP","60","ACTIVO","EE03360"
"7751299000921","GTIN_13","PRODUCTO FARMACEUTICO","TERBIFUN","TERBINAFINA","1%","CREMA","CREMA","CAFERMA","PERÚ","TUBO X 15 G","1","ACTIVO","EN04924"
"7751299001423","GTIN_13","PRODUCTO FARMACEUTICO","NIMOCITAN-K","CITRATO DE POTASIO","1080 mg","TABLETA DE LIBERACION PROLONGADA","TABLETA","CAFERMA","COREA DEL SUR","FRASCO TAB","14","ACTIVO","EE05334"
"7751439001887","GTIN_13","PRODUCTO FARMACEUTICO","ENBREL","ETANERCEPT","50 mg","SOLUCION INYECTABLE","INYECTABLE","PFIZER","IRLANDA","JERINGA PRELLENADA X 1 ML + ACCESORIOS","4","ACTIVO","BE00583"
"7751859000248","GTIN_13","PRODUCTO FARMACEUTICO","NASALER PLUS CL","CLORFENAMINA + PSEUDOEFEDRINA","0.2 mg + 3 mg/mL","SOLUCION ORAL","LIQUIDO ORAL","ELIFARMA","PERÚ","FRASCO GOTERO X 15 ML","1","ACTIVO","EN04139"
"7752650109222","GTIN_13","DISPOSITIVO MEDICO","ALGODON HIDROFILO CKF","BOLAS O FIBRAS DE ALGODON","","INSUMO MEDICO","DISPOSITIVO MEDICO","CKF INDUSTRIAL","PERÚ","BOLSA X 500 G","1","ACTIVO","DM0013N"
"7753658003307","GTIN_13","PRODUCTO FARMACEUTICO","LIPIPRESS","ATORVASTATINA","20 mg","TABLETA RECUBIERTA","TABLETA","VITA PHARMA","PERÚ","CAJA TAB","30","ACTIVO","EN07867"
"7753820000417","GTIN_13","PRODUCTO FARMACEUTICO","RANITIDINA","RANITIDINA","50 mg/2 mL","SOLUCION INYECTABLE","INYECTABLE","PHARMAGEN","CHINA","AMPOLLA X 2 ML","50","ACTIVO","EE02136"
